customer_id,snapshot_date,tenure_days,monthly_spend,support_tickets_30d,last_login_days_ago,churn_label,spend_per_ticket_30d,is_dormant_30d,region_east,region_north,region_south,region_west,tenure_bucket_new,tenure_bucket_growing,tenure_bucket_established,tenure_bucket_long_term
949,2026-03-27,637,36.94354515650831,1,70,1,18.471772578254154,1,True,False,False,False,False,False,True,False
950,2026-01-26,623,38.86651364686816,0,13,0,38.86651364686816,0,False,False,False,True,False,False,True,False
951,2026-01-09,38,45.61770030523766,0,63,1,45.61770030523766,1,False,True,False,False,True,False,False,False
952,2026-01-28,610,62.138838341851724,2,4,0,20.712946113950576,0,True,False,False,False,False,False,True,False
953,2026-02-25,1124,45.300559362994676,1,23,0,22.650279681497338,0,True,False,False,False,False,False,False,True
954,2026-02-08,524,27.013243107821545,1,53,1,13.506621553910772,1,False,False,False,True,False,False,True,False
955,2026-03-12,333,53.158155061682706,0,74,1,53.158155061682706,1,False,False,False,True,False,True,False,False
956,2026-02-24,1193,37.72515413607414,1,69,1,18.86257706803707,1,False,True,False,False,False,False,False,True
957,2026-02-06,119,73.31885957294199,0,47,1,73.31885957294199,1,False,True,False,False,False,True,False,False
958,2026-02-27,584,44.98320417003165,2,3,0,14.99440139001055,0,False,False,False,True,False,False,True,False
959,2026-03-29,615,11.474467531520006,1,26,0,5.737233765760003,0,False,True,False,False,False,False,True,False
960,2026-02-07,574,50.36047458233511,0,70,1,50.36047458233511,1,True,False,False,False,False,False,True,False
961,2026-01-14,1106,74.16896688390342,0,7,0,74.16896688390342,0,False,False,False,True,False,False,False,True
962,2026-02-06,506,68.63880432818084,3,63,1,17.15970108204521,1,True,False,False,False,False,False,True,False
963,2026-03-17,1167,72.46431433134848,0,63,1,72.46431433134848,1,False,True,False,False,False,False,False,True
964,2026-01-20,81,29.703597219278045,2,67,1,9.901199073092682,1,False,True,False,False,True,False,False,False
965,2026-03-27,880,58.68228593965168,1,19,0,29.34114296982584,0,True,False,False,False,False,False,False,True
966,2026-02-22,711,34.170081903949324,3,22,1,8.542520475987331,0,False,False,False,True,False,False,True,False
967,2026-02-24,289,48.36434099125387,1,17,0,24.182170495626934,0,False,False,True,False,False,True,False,False
968,2026-01-29,274,25.905713568904012,1,35,0,12.952856784452006,1,True,False,False,False,False,True,False,False
969,2026-03-24,863,35.33316352675926,0,47,1,35.33316352675926,1,False,False,False,True,False,False,False,True
970,2026-01-04,765,34.85629953954577,1,10,0,17.428149769772887,0,False,False,False,True,False,False,False,True
971,2026-01-27,733,58.47832920213924,2,51,1,19.49277640071308,1,True,False,False,False,False,False,False,True
972,2026-02-07,61,57.01078682504483,1,21,0,28.505393412522416,0,True,False,False,False,True,False,False,False
973,2026-02-12,717,49.152295939962315,1,50,1,24.576147969981157,1,False,False,False,True,False,False,True,False
974,2026-02-12,1177,24.74367872916922,0,27,0,24.74367872916922,0,False,False,False,True,False,False,False,True
975,2026-01-14,21,40.3254084907542,1,85,1,20.1627042453771,1,False,False,True,False,True,False,False,False
976,2026-01-21,563,33.80825275585911,1,28,0,16.904126377929554,0,True,False,False,False,False,False,True,False
977,2026-01-09,593,58.045136350417366,1,78,1,29.022568175208683,1,False,False,True,False,False,False,True,False
978,2026-02-21,1076,62.67277279225777,0,15,0,62.67277279225777,0,False,False,False,True,False,False,False,True
979,2026-02-01,340,60.845783790463244,1,7,0,30.422891895231622,0,False,True,False,False,False,True,False,False
980,2026-02-20,571,33.67170870874469,0,16,0,33.67170870874469,0,False,True,False,False,False,False,True,False
981,2026-02-23,860,3.9070031656578124,2,37,0,1.3023343885526042,1,False,False,True,False,False,False,False,True
982,2026-03-05,73,18.495571528049187,1,81,1,9.247785764024593,1,False,True,False,False,True,False,False,False
983,2026-02-19,961,66.32440467123313,1,15,0,33.16220233561656,0,True,False,False,False,False,False,False,True
984,2026-02-28,986,38.98117591020264,0,70,1,38.98117591020264,1,True,False,False,False,False,False,False,True
985,2026-02-22,863,33.73913072602331,1,62,1,16.869565363011656,1,False,False,False,True,False,False,False,True
986,2026-02-28,778,69.6399044015435,0,31,0,69.6399044015435,1,True,False,False,False,False,False,False,True
987,2026-02-25,897,63.9773991823249,0,30,0,63.9773991823249,1,True,False,False,False,False,False,False,True
988,2026-01-29,938,45.3667308287968,2,85,1,15.122243609598932,1,True,False,False,False,False,False,False,True
989,2026-01-23,1084,40.59895363404039,1,64,1,20.299476817020196,1,False,True,False,False,False,False,False,True
990,2026-03-12,514,43.01848180780312,4,21,1,8.603696361560624,0,True,False,False,False,False,False,True,False
991,2026-01-31,547,48.40744197581199,0,82,1,48.40744197581199,1,False,True,False,False,False,False,True,False
992,2026-02-19,765,69.00070921979412,1,36,0,34.50035460989706,1,True,False,False,False,False,False,False,True
993,2026-01-18,232,51.3370113635584,1,7,0,25.6685056817792,0,False,False,False,True,False,True,False,False
994,2026-02-08,1027,55.89043549558712,0,73,1,55.89043549558712,1,False,False,False,True,False,False,False,True
995,2026-02-17,924,62.53905163605257,3,78,1,15.634762909013142,1,True,False,False,False,False,False,False,True
996,2026-02-26,757,27.454859984633718,3,39,1,6.863714996158429,1,False,False,True,False,False,False,False,True
997,2026-02-17,362,56.32292838711064,1,63,1,28.16146419355532,1,False,False,False,True,False,True,False,False
998,2026-02-02,417,40.58146868007583,2,21,0,13.527156226691943,0,False,False,False,True,False,False,True,False
999,2026-03-28,522,7.258572063408508,1,76,1,3.629286031704254,1,False,False,True,False,False,False,True,False
1000,2026-02-16,795,13.07745687021282,2,33,0,4.3591522900709405,1,False,True,False,False,False,False,False,True
1001,2026-03-14,933,29.728235827219716,1,24,0,14.864117913609858,0,True,False,False,False,False,False,False,True
1002,2026-03-08,806,52.968348428888724,1,45,1,26.484174214444362,1,True,False,False,False,False,False,False,True
1003,2026-02-20,1115,46.706993480104444,2,24,0,15.568997826701482,0,False,False,False,True,False,False,False,True
1004,2026-03-21,1152,47.76550060763496,0,55,1,47.76550060763496,1,False,False,False,True,False,False,False,True
1005,2026-01-12,846,74.26415224030038,2,67,1,24.754717413433458,1,False,True,False,False,False,False,False,True
1006,2026-03-24,445,25.963655777102815,3,36,1,6.490913944275704,1,False,False,True,False,False,False,True,False
1007,2026-03-18,719,44.588499687244145,0,70,1,44.588499687244145,1,False,False,False,True,False,False,True,False
1008,2026-02-15,510,49.56653284220724,1,38,0,24.78326642110362,1,False,False,True,False,False,False,True,False
1009,2026-03-08,755,33.955903251924966,2,87,1,11.318634417308322,1,False,False,True,False,False,False,False,True
1010,2026-02-16,974,45.42490117624411,2,23,0,15.141633725414705,0,False,False,True,False,False,False,False,True
1011,2026-01-25,443,21.000759988734828,1,63,1,10.500379994367414,1,False,False,True,False,False,False,True,False
1012,2026-03-13,607,66.14859325912542,0,48,1,66.14859325912542,1,True,False,False,False,False,False,True,False
1013,2026-01-23,55,34.775781712043496,0,84,1,34.775781712043496,1,False,False,True,False,True,False,False,False
1014,2026-01-29,884,75.47100247167754,1,19,0,37.73550123583877,0,False,False,True,False,False,False,False,True
1015,2026-02-16,588,44.51288514123817,0,17,0,44.51288514123817,0,False,False,True,False,False,False,True,False
1016,2026-03-17,552,60.42080348098774,0,78,1,60.42080348098774,1,False,True,False,False,False,False,True,False
1017,2026-02-04,639,44.20045696513269,1,81,1,22.100228482566344,1,False,False,False,True,False,False,True,False
1018,2026-02-14,259,44.53884251609205,1,67,1,22.269421258046027,1,False,False,False,True,False,True,False,False
1019,2026-01-04,717,36.239560001669886,1,42,1,18.119780000834943,1,False,False,True,False,False,False,True,False
1020,2026-01-11,894,46.78685894049416,0,36,0,46.78685894049416,1,False,True,False,False,False,False,False,True
1021,2026-01-06,420,49.769980416210714,2,59,1,16.589993472070237,1,True,False,False,False,False,False,True,False
1022,2026-01-07,158,33.2361223662723,1,67,1,16.61806118313615,1,True,False,False,False,False,True,False,False
1023,2026-03-20,464,43.124333762101735,0,24,0,43.124333762101735,0,True,False,False,False,False,False,True,False
1024,2026-03-17,239,35.84851700914329,1,0,0,17.924258504571647,0,True,False,False,False,False,True,False,False
1025,2026-03-15,449,79.49496104422258,1,6,0,39.74748052211129,0,True,False,False,False,False,False,True,False
1026,2026-01-06,752,43.654038451325725,1,31,0,21.827019225662863,1,False,True,False,False,False,False,False,True
1027,2026-01-07,136,68.17848227544839,1,61,1,34.089241137724194,1,False,True,False,False,False,True,False,False
1028,2026-01-26,896,42.06566503788468,3,39,1,10.51641625947117,1,False,True,False,False,False,False,False,True
1029,2026-02-20,270,48.88931462302362,1,55,1,24.44465731151181,1,False,True,False,False,False,True,False,False
1030,2026-01-31,1073,25.179538925320962,1,42,1,12.589769462660481,1,False,False,False,True,False,False,False,True
1031,2026-02-13,879,38.29391112198203,3,22,1,9.573477780495507,0,True,False,False,False,False,False,False,True
1032,2026-01-16,327,48.1580200618387,0,67,1,48.1580200618387,1,True,False,False,False,False,True,False,False
1033,2026-03-07,676,68.790057464398,1,65,1,34.395028732199,1,True,False,False,False,False,False,True,False
1034,2026-01-29,133,48.32974166514407,0,86,1,48.32974166514407,1,False,True,False,False,False,True,False,False
1035,2026-01-06,120,65.75580541789499,3,74,1,16.438951354473748,1,False,True,False,False,False,True,False,False
1036,2026-03-08,1147,54.6109366530438,1,34,0,27.3054683265219,1,False,False,False,True,False,False,False,True
1037,2026-03-23,963,69.41102009197029,1,63,1,34.70551004598514,1,False,False,True,False,False,False,False,True
1038,2026-01-02,186,44.11436674042417,3,31,1,11.028591685106042,1,True,False,False,False,False,True,False,False
1039,2026-02-09,339,80.85334065977706,1,78,1,40.42667032988853,1,False,False,False,True,False,True,False,False
1040,2026-03-16,238,37.719056956288156,1,54,1,18.859528478144078,1,False,True,False,False,False,True,False,False
1041,2026-03-05,474,33.50307248703496,0,75,1,33.50307248703496,1,False,False,False,True,False,False,True,False
1042,2026-03-19,350,26.84920725466449,2,25,0,8.94973575155483,0,True,False,False,False,False,True,False,False
1043,2026-02-07,394,79.96537007337105,0,1,0,79.96537007337105,0,False,False,True,False,False,False,True,False
1044,2026-02-03,635,57.29171358926846,1,12,0,28.64585679463423,0,False,False,True,False,False,False,True,False
1045,2026-03-05,227,39.988188999295375,0,47,1,39.988188999295375,1,False,True,False,False,False,True,False,False
1046,2026-01-14,1059,63.735340453102424,1,86,1,31.867670226551212,1,False,True,False,False,False,False,False,True
1047,2026-01-22,873,55.315382776766725,1,56,1,27.657691388383363,1,False,True,False,False,False,False,False,True
1048,2026-02-24,912,74.49191207063386,0,72,1,74.49191207063386,1,False,False,False,True,False,False,False,True
1049,2026-03-02,204,21.78250750890133,1,42,1,10.891253754450664,1,False,True,False,False,False,True,False,False
1050,2026-01-11,850,41.01959837528618,2,86,1,13.673199458428726,1,False,False,True,False,False,False,False,True
1051,2026-02-15,1003,38.06217924085762,1,84,1,19.03108962042881,1,False,True,False,False,False,False,False,True
1052,2026-02-02,211,15.394759853870976,1,19,0,7.697379926935488,0,False,False,True,False,False,True,False,False
1053,2026-02-15,901,60.90490807169541,2,77,1,20.30163602389847,1,False,True,False,False,False,False,False,True
1054,2026-03-28,429,40.944051662949626,2,1,0,13.648017220983208,0,False,False,True,False,False,False,True,False
1055,2026-01-07,945,56.094468074798435,4,53,1,11.218893614959686,1,True,False,False,False,False,False,False,True
1056,2026-03-31,574,80.39657901494417,3,39,1,20.09914475373604,1,False,False,False,True,False,False,True,False
1057,2026-02-10,962,39.70134462258588,1,27,0,19.85067231129294,0,False,False,True,False,False,False,False,True
1058,2026-03-11,177,38.68270526014267,1,84,1,19.341352630071334,1,True,False,False,False,False,True,False,False
1059,2026-02-08,467,46.77996254585994,0,59,1,46.77996254585994,1,True,False,False,False,False,False,True,False
1060,2026-01-28,328,59.808710294751144,1,12,0,29.904355147375572,0,False,False,False,True,False,True,False,False
1061,2026-03-11,298,36.49930462034775,2,12,0,12.16643487344925,0,False,False,False,True,False,True,False,False
1062,2026-03-03,370,35.53557604301804,1,10,0,17.76778802150902,0,False,True,False,False,False,False,True,False
1063,2026-01-13,459,60.85783905362049,2,27,0,20.285946351206828,0,True,False,False,False,False,False,True,False
1064,2026-03-05,153,50.679589857570534,2,6,0,16.893196619190178,0,False,False,False,True,False,True,False,False
1065,2026-03-09,848,14.32907605492769,2,23,0,4.7763586849758966,0,False,False,True,False,False,False,False,True
1066,2026-02-04,660,26.619123007963378,0,68,1,26.619123007963378,1,True,False,False,False,False,False,True,False
1067,2026-03-25,995,67.51853795740816,2,78,1,22.506179319136052,1,False,False,True,False,False,False,False,True
1068,2026-02-27,846,51.028924246182186,1,70,1,25.514462123091093,1,False,False,True,False,False,False,False,True
1069,2026-01-31,179,33.56706103444127,2,44,1,11.189020344813756,1,False,True,False,False,False,True,False,False
1070,2026-01-01,84,42.44385514147527,0,62,1,42.44385514147527,1,False,True,False,False,True,False,False,False
1071,2026-03-02,507,45.19855009202505,2,84,1,15.066183364008351,1,True,False,False,False,False,False,True,False
1072,2026-01-19,577,56.036000404202454,2,4,0,18.67866680140082,0,False,False,False,True,False,False,True,False
1073,2026-03-10,289,24.626049077118157,1,81,1,12.313024538559079,1,True,False,False,False,False,True,False,False
1074,2026-02-17,938,32.38576291994313,0,65,1,32.38576291994313,1,False,True,False,False,False,False,False,True
1075,2026-02-12,698,49.09433632295083,4,34,1,9.818867264590166,1,False,True,False,False,False,False,True,False
1076,2026-01-15,897,43.50248129256825,0,40,0,43.50248129256825,1,True,False,False,False,False,False,False,True
1077,2026-03-06,131,53.57788773955065,3,39,1,13.394471934887662,1,False,True,False,False,False,True,False,False
1078,2026-01-15,978,26.557389039606033,4,14,1,5.311477807921206,0,True,False,False,False,False,False,False,True
1079,2026-02-07,248,50.356930144069814,0,20,0,50.356930144069814,0,False,False,False,True,False,True,False,False
1080,2026-03-17,538,61.37375429066208,1,26,0,30.68687714533104,0,False,True,False,False,False,False,True,False
1081,2026-03-24,527,52.302278207239254,2,0,0,17.434092735746418,0,True,False,False,False,False,False,True,False
1082,2026-03-31,984,47.08667609642388,1,45,1,23.54333804821194,1,False,False,False,True,False,False,False,True
1083,2026-03-28,332,43.56174596151044,1,42,1,21.78087298075522,1,False,False,True,False,False,True,False,False
1084,2026-02-20,289,32.47723270842747,2,29,0,10.82574423614249,0,False,False,False,True,False,True,False,False
1085,2026-01-19,408,43.92002111340317,0,15,0,43.92002111340317,0,False,False,False,True,False,False,True,False
1086,2026-03-17,433,63.89558779320609,3,87,1,15.973896948301523,1,False,False,True,False,False,False,True,False
1087,2026-03-14,218,43.21457240099812,2,61,1,14.404857466999374,1,False,False,True,False,False,True,False,False
1088,2026-03-31,212,31.65294015977385,0,42,1,31.65294015977385,1,True,False,False,False,False,True,False,False
1089,2026-02-28,278,37.616293668519205,0,65,1,37.616293668519205,1,True,False,False,False,False,True,False,False
1090,2026-01-13,561,48.012754459138954,1,33,0,24.006377229569477,1,False,False,True,False,False,False,True,False
1091,2026-02-15,412,39.397290042287295,2,19,0,13.132430014095766,0,False,True,False,False,False,False,True,False
1092,2026-02-10,471,52.27954924594711,2,60,1,17.426516415315703,1,True,False,False,False,False,False,True,False
1093,2026-03-17,863,52.84265641123545,1,69,1,26.421328205617726,1,False,True,False,False,False,False,False,True
1094,2026-02-05,289,58.33474770606972,0,58,1,58.33474770606972,1,False,True,False,False,False,True,False,False
1095,2026-01-30,1091,66.35339208397549,1,50,1,33.176696041987746,1,False,True,False,False,False,False,False,True
1096,2026-01-08,902,59.93788086558541,0,0,0,59.93788086558541,0,False,False,True,False,False,False,False,True
1097,2026-03-17,210,30.9864140377806,1,57,1,15.4932070188903,1,False,True,False,False,False,True,False,False
1098,2026-03-09,377,31.446983301355914,0,55,1,31.446983301355914,1,False,False,True,False,False,False,True,False
1099,2026-01-04,221,43.863427853102635,3,37,1,10.965856963275659,1,False,True,False,False,False,True,False,False
1100,2026-02-09,328,38.23236964140878,2,21,0,12.744123213802927,0,False,False,True,False,False,True,False,False
1101,2026-02-13,439,27.92509909558586,0,88,1,27.92509909558586,1,False,False,False,True,False,False,True,False
1102,2026-02-12,157,38.374623087405084,0,33,0,38.374623087405084,1,False,False,True,False,False,True,False,False
1103,2026-03-24,18,37.88230599571442,1,24,0,18.94115299785721,0,True,False,False,False,True,False,False,False
1104,2026-01-14,527,34.92228390358191,2,63,1,11.64076130119397,1,False,True,False,False,False,False,True,False
1105,2026-01-28,841,40.263157707674914,1,43,1,20.131578853837457,1,False,True,False,False,False,False,False,True
1106,2026-01-17,364,62.67676275477497,0,50,1,62.67676275477497,1,False,False,False,True,False,True,False,False
1107,2026-01-22,1032,47.98857061873859,3,58,1,11.997142654684648,1,True,False,False,False,False,False,False,True
1108,2026-03-23,443,82.07713614083204,0,33,0,82.07713614083204,1,False,True,False,False,False,False,True,False
1109,2026-03-26,1081,47.557622790294744,1,13,0,23.778811395147372,0,True,False,False,False,False,False,False,True
1110,2026-01-05,283,40.64901339094122,2,15,0,13.54967113031374,0,False,True,False,False,False,True,False,False
1111,2026-02-26,647,45.06199323982299,2,84,1,15.02066441327433,1,False,True,False,False,False,False,True,False
1112,2026-01-21,916,48.8473796766531,0,45,1,48.8473796766531,1,False,False,True,False,False,False,False,True
1113,2026-01-18,71,51.528809357565954,0,37,0,51.528809357565954,1,True,False,False,False,True,False,False,False
1114,2026-01-27,1116,76.15066988788536,0,28,0,76.15066988788536,0,True,False,False,False,False,False,False,True
1115,2026-01-18,438,32.32019302533647,1,64,1,16.160096512668236,1,False,False,False,True,False,False,True,False
1116,2026-02-14,598,57.88569087266603,0,82,1,57.88569087266603,1,False,True,False,False,False,False,True,False
1117,2026-03-31,754,48.11625896421186,1,69,1,24.05812948210593,1,False,True,False,False,False,False,False,True
1118,2026-02-22,771,21.433533861440736,0,48,1,21.433533861440736,1,True,False,False,False,False,False,False,True
1119,2026-03-07,29,56.56048173142145,2,42,1,18.853493910473816,1,False,False,False,True,True,False,False,False
1120,2026-02-14,1040,64.01435341205857,1,77,1,32.007176706029284,1,True,False,False,False,False,False,False,True
1121,2026-01-02,748,32.142353943338556,2,77,1,10.714117981112851,1,True,False,False,False,False,False,False,True
1122,2026-01-08,1198,44.86599198162044,3,35,1,11.21649799540511,1,False,True,False,False,False,False,False,True
1123,2026-01-25,566,19.119686069884445,0,86,1,19.119686069884445,1,False,False,False,True,False,False,True,False
1124,2026-01-22,736,26.117903104734953,2,74,1,8.705967701578318,1,False,False,False,True,False,False,False,True
1125,2026-03-17,529,60.72044366425879,1,76,1,30.360221832129394,1,True,False,False,False,False,False,True,False
1126,2026-03-17,1067,38.003752409888484,0,5,0,38.003752409888484,0,False,False,True,False,False,False,False,True
1127,2026-03-18,999,28.367955375929412,1,11,0,14.183977687964706,0,True,False,False,False,False,False,False,True
1128,2026-02-27,1090,48.44190546687645,2,26,0,16.14730182229215,0,True,False,False,False,False,False,False,True
1129,2026-02-20,605,37.163813528534654,2,68,1,12.387937842844885,1,False,False,False,True,False,False,True,False
1130,2026-02-28,949,37.93767513336696,0,7,0,37.93767513336696,0,False,True,False,False,False,False,False,True
1131,2026-02-06,431,56.08989038512355,2,7,0,18.69663012837452,0,True,False,False,False,False,False,True,False
1132,2026-03-02,553,27.5739996159848,2,2,0,9.191333205328267,0,True,False,False,False,False,False,True,False
1133,2026-03-13,912,31.41952180977252,3,17,1,7.85488045244313,0,False,False,True,False,False,False,False,True
1134,2026-03-10,98,47.311199882233026,3,82,1,11.827799970558257,1,False,False,False,True,False,True,False,False
1135,2026-02-25,852,59.54114686122308,0,64,1,59.54114686122308,1,False,True,False,False,False,False,False,True
1136,2026-01-06,19,63.572404522347746,2,64,1,21.190801507449248,1,False,True,False,False,True,False,False,False
1137,2026-03-07,697,35.024074194575654,1,26,0,17.512037097287827,0,False,False,False,True,False,False,True,False
1138,2026-02-02,573,59.06065450379472,2,56,1,19.686884834598242,1,False,True,False,False,False,False,True,False
1139,2026-03-08,562,33.237865597943866,2,70,1,11.079288532647956,1,False,False,True,False,False,False,True,False
1140,2026-02-18,593,72.393140203602,1,47,1,36.196570101801,1,False,False,True,False,False,False,True,False
1141,2026-03-21,590,27.993434618704075,1,77,1,13.996717309352038,1,True,False,False,False,False,False,True,False
1142,2026-01-31,489,64.92718216187596,2,51,1,21.642394053958654,1,False,True,False,False,False,False,True,False
1143,2026-03-25,542,35.15270839771914,1,29,0,17.57635419885957,0,False,False,True,False,False,False,True,False
1144,2026-03-18,682,75.198696821919,1,57,1,37.5993484109595,1,False,False,False,True,False,False,True,False
1145,2026-01-30,916,53.86981093278727,1,84,1,26.934905466393634,1,False,False,True,False,False,False,False,True
1146,2026-02-13,663,29.75975205887667,1,74,1,14.879876029438336,1,True,False,False,False,False,False,True,False
1147,2026-02-17,771,37.1664228068624,3,44,1,9.2916057017156,1,False,False,False,True,False,False,False,True
1148,2026-03-11,1004,56.71771807835613,1,53,1,28.358859039178064,1,True,False,False,False,False,False,False,True
1149,2026-03-04,1187,60.78966626423342,2,87,1,20.263222088077807,1,False,False,False,True,False,False,False,True
1150,2026-03-18,131,43.93926612413306,0,67,1,43.93926612413306,1,False,False,False,True,False,True,False,False
1151,2026-02-03,855,45.669874214451994,0,45,1,45.669874214451994,1,True,False,False,False,False,False,False,True
1152,2026-02-15,270,56.375295489660985,1,25,0,28.187647744830493,0,False,False,False,True,False,True,False,False
1153,2026-02-08,236,46.9769764051623,2,81,1,15.658992135054099,1,True,False,False,False,False,True,False,False
1154,2026-03-23,951,25.597427109924364,0,87,1,25.597427109924364,1,False,False,False,True,False,False,False,True
1155,2026-01-28,83,32.805389630397286,1,6,0,16.402694815198643,0,True,False,False,False,True,False,False,False
1156,2026-02-22,1017,48.52679914727498,1,2,0,24.26339957363749,0,False,False,True,False,False,False,False,True
1157,2026-01-11,924,63.23223624746541,0,10,0,63.23223624746541,0,True,False,False,False,False,False,False,True
1158,2026-03-18,1193,69.23973636243072,2,34,0,23.07991212081024,1,False,False,True,False,False,False,False,True
1159,2026-02-04,801,56.69294131157176,0,14,0,56.69294131157176,0,False,False,True,False,False,False,False,True
1160,2026-01-31,1047,49.30936141554545,1,79,1,24.654680707772727,1,False,False,True,False,False,False,False,True
1161,2026-02-22,143,56.23220828973716,0,82,1,56.23220828973716,1,False,False,True,False,False,True,False,False
1162,2026-02-14,1067,34.998737246897164,2,16,0,11.666245748965721,0,False,False,True,False,False,False,False,True
1163,2026-03-18,193,42.70153559612679,1,74,1,21.350767798063394,1,True,False,False,False,False,True,False,False
1164,2026-02-17,377,32.63803917990785,0,12,0,32.63803917990785,0,False,False,True,False,False,False,True,False
1165,2026-02-16,154,26.268860839384327,1,70,1,13.134430419692164,1,False,False,True,False,False,True,False,False
1166,2026-01-10,482,50.00323517454307,2,32,0,16.667745058181023,1,False,True,False,False,False,False,True,False
1167,2026-01-02,899,47.78269959877115,2,3,0,15.927566532923718,0,False,False,True,False,False,False,False,True
1168,2026-02-05,322,55.3147872676352,1,38,0,27.6573936338176,1,False,False,True,False,False,True,False,False
1169,2026-03-31,986,53.19167746338671,2,74,1,17.730559154462238,1,False,False,False,True,False,False,False,True
1170,2026-03-24,727,48.63966406985793,1,84,1,24.319832034928965,1,False,False,True,False,False,False,True,False
1171,2026-02-26,755,53.34924998516331,1,10,0,26.674624992581656,0,False,True,False,False,False,False,False,True
1172,2026-02-26,1126,44.35975355658785,0,75,1,44.35975355658785,1,False,False,True,False,False,False,False,True
1173,2026-02-05,518,51.19337092833601,2,26,0,17.064456976112,0,True,False,False,False,False,False,True,False
1174,2026-01-16,414,34.10783395970461,1,41,1,17.053916979852303,1,False,True,False,False,False,False,True,False
1175,2026-01-01,1193,50.54558888458695,1,9,0,25.272794442293474,0,False,True,False,False,False,False,False,True
1176,2026-01-31,668,55.02626527929014,0,87,1,55.02626527929014,1,False,False,True,False,False,False,True,False
1177,2026-01-29,737,34.95477857891695,2,71,1,11.651592859638983,1,False,False,True,False,False,False,False,True
1178,2026-01-18,356,45.777481484892704,1,57,1,22.888740742446352,1,False,False,True,False,False,True,False,False
1179,2026-01-24,259,35.645962355559604,3,65,1,8.911490588889901,1,False,True,False,False,False,True,False,False
1180,2026-01-03,204,37.10239955225828,2,78,1,12.367466517419425,1,True,False,False,False,False,True,False,False
1181,2026-02-24,269,28.12605967346768,1,12,0,14.06302983673384,0,False,True,False,False,False,True,False,False
1182,2026-03-25,235,63.98662387749833,5,22,1,10.66443731291639,0,True,False,False,False,False,True,False,False
1183,2026-03-04,896,60.985277620800716,0,3,0,60.985277620800716,0,True,False,False,False,False,False,False,True
1184,2026-02-10,70,53.06150781341006,1,44,1,26.53075390670503,1,False,True,False,False,True,False,False,False
1185,2026-02-07,755,74.58293927915722,0,44,1,74.58293927915722,1,False,False,True,False,False,False,False,True
1186,2026-01-28,1139,42.16131455147413,3,2,1,10.540328637868532,0,False,True,False,False,False,False,False,True
1187,2026-01-13,918,90.47643622665952,2,59,1,30.158812075553172,1,True,False,False,False,False,False,False,True
1188,2026-02-23,484,41.587058769551696,2,0,0,13.862352923183899,0,False,False,True,False,False,False,True,False
1189,2026-02-20,72,48.827900276340245,0,71,1,48.827900276340245,1,False,False,True,False,True,False,False,False
1190,2026-01-01,1001,39.033331290896875,0,63,1,39.033331290896875,1,False,True,False,False,False,False,False,True
1191,2026-02-07,4,50.58488340090457,1,73,1,25.292441700452287,1,False,False,True,False,True,False,False,False
1192,2026-01-26,817,57.53422391829367,0,10,0,57.53422391829367,0,False,False,True,False,False,False,False,True
1193,2026-01-16,805,43.291254104203745,0,78,1,43.291254104203745,1,False,True,False,False,False,False,False,True
1194,2026-03-05,231,71.65079770676431,0,49,1,71.65079770676431,1,False,False,False,True,False,True,False,False
1195,2026-02-17,888,48.58723926950191,1,77,1,24.293619634750954,1,False,False,True,False,False,False,False,True
1196,2026-02-27,211,49.057280791652985,1,62,1,24.528640395826493,1,False,True,False,False,False,True,False,False
1197,2026-03-06,271,31.365034582294236,0,59,1,31.365034582294236,1,True,False,False,False,False,True,False,False
1198,2026-03-30,974,51.277486118255766,0,2,0,51.277486118255766,0,False,False,True,False,False,False,False,True
1199,2026-03-14,1174,42.989591687859516,1,62,1,21.494795843929758,1,False,False,True,False,False,False,False,True
1200,2026-02-25,318,35.8764040599407,1,40,0,17.93820202997035,1,True,False,False,False,False,True,False,False
1201,2026-03-21,1105,33.352883877774545,1,76,1,16.676441938887272,1,False,True,False,False,False,False,False,True
1202,2026-02-12,1096,85.07645069635028,2,61,1,28.358816898783427,1,True,False,False,False,False,False,False,True
1203,2026-03-30,923,41.047841247314466,0,6,0,41.047841247314466,0,False,True,False,False,False,False,False,True
1204,2026-03-10,168,23.145218688280984,1,80,1,11.572609344140492,1,False,True,False,False,False,True,False,False
1205,2026-02-28,360,34.52667810401141,0,5,0,34.52667810401141,0,False,True,False,False,False,True,False,False
1206,2026-03-23,813,44.22648240785679,1,26,0,22.113241203928396,0,False,True,False,False,False,False,False,True
1207,2026-02-16,1199,53.200005489247275,3,19,1,13.300001372311819,0,False,False,True,False,False,False,False,True
1208,2026-03-06,977,53.321947825879704,2,87,1,17.773982608626568,1,False,False,False,True,False,False,False,True
1209,2026-01-26,504,55.14921827664788,3,13,1,13.78730456916197,0,False,False,False,True,False,False,True,False
1210,2026-03-28,283,35.32709540044006,0,76,1,35.32709540044006,1,False,True,False,False,False,True,False,False
1211,2026-02-26,1152,50.10660665252318,2,19,0,16.70220221750773,0,False,False,False,True,False,False,False,True
1212,2026-03-12,332,31.859108038341326,0,58,1,31.859108038341326,1,True,False,False,False,False,True,False,False
1213,2026-02-11,411,35.70535525478982,1,8,0,17.85267762739491,0,True,False,False,False,False,False,True,False
1214,2026-03-20,1157,31.234365382496108,1,35,0,15.617182691248054,1,False,False,False,True,False,False,False,True
1215,2026-01-07,674,27.174167181025958,0,56,1,27.174167181025958,1,False,False,True,False,False,False,True,False
