customer_id,snapshot_date,tenure_days,monthly_spend,support_tickets_30d,last_login_days_ago,region,churn_label
1025,2026-03-15,449,79.49496104422258,1,6,east,0
1026,2026-01-06,752,43.654038451325725,1,31,north,0
1027,2026-01-07,136,68.17848227544839,1,61,north,1
1028,2026-01-26,896,42.06566503788468,3,39,north,1
1029,2026-02-20,270,48.88931462302362,1,55,north,1
1030,2026-01-31,1073,25.179538925320962,1,42,west,1
1031,2026-02-13,879,38.29391112198203,3,22,east,1
1032,2026-01-16,327,48.1580200618387,0,67,east,1
1033,2026-03-07,676,68.790057464398,1,65,east,1
1034,2026-01-29,133,48.32974166514407,0,86,north,1
1035,2026-01-06,120,65.75580541789499,3,74,north,1
1036,2026-03-08,1147,54.6109366530438,1,34,west,0
1037,2026-03-23,963,69.41102009197029,1,63,south,1
1038,2026-01-02,186,44.11436674042417,3,31,east,1
1039,2026-02-09,339,80.85334065977706,1,78,west,1
1040,2026-03-16,238,37.719056956288156,1,54,north,1
1041,2026-03-05,474,33.50307248703496,0,75,west,1
1042,2026-03-19,350,26.84920725466449,2,25,east,0
1043,2026-02-07,394,79.96537007337105,0,1,south,0
1044,2026-02-03,635,57.29171358926846,1,12,south,0
1045,2026-03-05,227,39.988188999295375,0,47,north,1
1046,2026-01-14,1059,63.735340453102424,1,86,north,1
1047,2026-01-22,873,55.315382776766725,1,56,north,1
1048,2026-02-24,912,74.49191207063386,0,72,west,1
1049,2026-03-02,204,21.78250750890133,1,42,north,1
1050,2026-01-11,850,41.01959837528618,2,86,south,1
1051,2026-02-15,1003,38.06217924085762,1,84,north,1
1052,2026-02-02,211,15.394759853870976,1,19,south,0
1053,2026-02-15,901,60.90490807169541,2,77,north,1
1054,2026-03-28,429,40.944051662949626,2,1,south,0
1055,2026-01-07,945,56.094468074798435,4,53,east,1
1056,2026-03-31,574,80.39657901494417,3,39,west,1
1057,2026-02-10,962,39.70134462258588,1,27,south,0
1058,2026-03-11,177,38.68270526014267,1,84,east,1
1059,2026-02-08,467,46.77996254585994,0,59,east,1
1060,2026-01-28,328,59.808710294751144,1,12,west,0
1061,2026-03-11,298,36.49930462034775,2,12,west,0
1062,2026-03-03,370,35.53557604301804,1,10,north,0
1063,2026-01-13,459,60.85783905362049,2,27,east,0
1064,2026-03-05,153,50.679589857570534,2,6,west,0
1065,2026-03-09,848,14.32907605492769,2,23,south,0
1066,2026-02-04,660,26.619123007963378,0,68,east,1
1067,2026-03-25,995,67.51853795740816,2,78,south,1
1068,2026-02-27,846,51.028924246182186,1,70,south,1
1069,2026-01-31,179,33.56706103444127,2,44,north,1
1070,2026-01-01,84,42.44385514147527,0,62,north,1
1071,2026-03-02,507,45.19855009202505,2,84,east,1
1072,2026-01-19,577,56.036000404202454,2,4,west,0
1073,2026-03-10,289,24.626049077118157,1,81,east,1
1074,2026-02-17,938,32.38576291994313,0,65,north,1
1075,2026-02-12,698,49.09433632295083,4,34,north,1
1076,2026-01-15,897,43.50248129256825,0,40,east,0
1077,2026-03-06,131,53.57788773955065,3,39,north,1
1078,2026-01-15,978,26.557389039606033,4,14,east,1
1079,2026-02-07,248,50.356930144069814,0,20,west,0
1080,2026-03-17,538,61.37375429066208,1,26,north,0
1081,2026-03-24,527,52.302278207239254,2,0,east,0
1082,2026-03-31,984,47.08667609642388,1,45,west,1
1083,2026-03-28,332,43.56174596151044,1,42,south,1
1084,2026-02-20,289,32.47723270842747,2,29,west,0
1085,2026-01-19,408,43.92002111340317,0,15,west,0
1086,2026-03-17,433,63.89558779320609,3,87,south,1
1087,2026-03-14,218,43.21457240099812,2,61,south,1
1088,2026-03-31,212,31.65294015977385,0,42,east,1
1089,2026-02-28,278,37.616293668519205,0,65,east,1
1090,2026-01-13,561,48.012754459138954,1,33,south,0
1091,2026-02-15,412,39.397290042287295,2,19,north,0
1092,2026-02-10,471,52.27954924594711,2,60,east,1
1093,2026-03-17,863,52.84265641123545,1,69,north,1
1094,2026-02-05,289,58.33474770606972,0,58,north,1
1095,2026-01-30,1091,66.35339208397549,1,50,north,1
1096,2026-01-08,902,59.93788086558541,0,0,south,0
1097,2026-03-17,210,30.9864140377806,1,57,north,1
1098,2026-03-09,377,31.446983301355914,0,55,south,1
1099,2026-01-04,221,43.863427853102635,3,37,north,1
1100,2026-02-09,328,38.23236964140878,2,21,south,0
1101,2026-02-13,439,27.92509909558586,0,88,west,1
1102,2026-02-12,157,38.374623087405084,0,33,south,0
1103,2026-03-24,18,37.88230599571442,1,24,east,0
1104,2026-01-14,527,34.92228390358191,2,63,north,1
1105,2026-01-28,841,40.263157707674914,1,43,north,1
1106,2026-01-17,364,62.67676275477497,0,50,west,1
1107,2026-01-22,1032,47.98857061873859,3,58,east,1
1108,2026-03-23,443,82.07713614083204,0,33,north,0
1109,2026-03-26,1081,47.557622790294744,1,13,east,0
1110,2026-01-05,283,40.64901339094122,2,15,north,0
1111,2026-02-26,647,45.06199323982299,2,84,north,1
1112,2026-01-21,916,48.8473796766531,0,45,south,1
1113,2026-01-18,71,51.528809357565954,0,37,east,0
1114,2026-01-27,1116,76.15066988788536,0,28,east,0
1115,2026-01-18,438,32.32019302533647,1,64,west,1
1116,2026-02-14,598,57.88569087266603,0,82,north,1
1117,2026-03-31,754,48.11625896421186,1,69,north,1
1118,2026-02-22,771,21.433533861440736,0,48,east,1
1119,2026-03-07,29,56.56048173142145,2,42,west,1
1120,2026-02-14,1040,64.01435341205857,1,77,east,1
1121,2026-01-02,748,32.142353943338556,2,77,east,1
1122,2026-01-08,1198,44.86599198162044,3,35,north,1
1123,2026-01-25,566,19.119686069884445,0,86,west,1
1124,2026-01-22,736,26.117903104734953,2,74,west,1
1125,2026-03-17,529,60.72044366425879,1,76,east,1
1126,2026-03-17,1067,38.003752409888484,0,5,south,0
1127,2026-03-18,999,28.367955375929412,1,11,east,0
1128,2026-02-27,1090,48.44190546687645,2,26,east,0
1129,2026-02-20,605,37.163813528534654,2,68,west,1
1130,2026-02-28,949,37.93767513336696,0,7,north,0
1131,2026-02-06,431,56.08989038512355,2,7,east,0
1132,2026-03-02,553,27.5739996159848,2,2,east,0
1133,2026-03-13,912,31.41952180977252,3,17,south,1
1134,2026-03-10,98,47.311199882233026,3,82,west,1
1135,2026-02-25,852,59.54114686122308,0,64,north,1
1136,2026-01-06,19,63.572404522347746,2,64,north,1
1137,2026-03-07,697,35.024074194575654,1,26,west,0
1138,2026-02-02,573,59.06065450379472,2,56,north,1
1139,2026-03-08,562,33.237865597943866,2,70,south,1
1140,2026-02-18,593,72.393140203602,1,47,south,1
1141,2026-03-21,590,27.993434618704075,1,77,east,1
1142,2026-01-31,489,64.92718216187596,2,51,north,1
1143,2026-03-25,542,35.15270839771914,1,29,south,0
1144,2026-03-18,682,75.198696821919,1,57,west,1
1145,2026-01-30,916,53.86981093278727,1,84,south,1
1146,2026-02-13,663,29.75975205887667,1,74,east,1
1147,2026-02-17,771,37.1664228068624,3,44,west,1
1148,2026-03-11,1004,56.71771807835613,1,53,east,1
1149,2026-03-04,1187,60.78966626423342,2,87,west,1
1150,2026-03-18,131,43.93926612413306,0,67,west,1
1151,2026-02-03,855,45.669874214451994,0,45,east,1
1152,2026-02-15,270,56.375295489660985,1,25,west,0
1153,2026-02-08,236,46.9769764051623,2,81,east,1
1154,2026-03-23,951,25.597427109924364,0,87,west,1
1155,2026-01-28,83,32.805389630397286,1,6,east,0
1156,2026-02-22,1017,48.52679914727498,1,2,south,0
1157,2026-01-11,924,63.23223624746541,0,10,east,0
1158,2026-03-18,1193,69.23973636243072,2,34,south,0
1159,2026-02-04,801,56.69294131157176,0,14,south,0
1160,2026-01-31,1047,49.30936141554545,1,79,south,1
1161,2026-02-22,143,56.23220828973716,0,82,south,1
1162,2026-02-14,1067,34.998737246897164,2,16,south,0
1163,2026-03-18,193,42.70153559612679,1,74,east,1
1164,2026-02-17,377,32.63803917990785,0,12,south,0
1165,2026-02-16,154,26.268860839384327,1,70,south,1
1166,2026-01-10,482,50.00323517454307,2,32,north,0
1167,2026-01-02,899,47.78269959877115,2,3,south,0
1168,2026-02-05,322,55.3147872676352,1,38,south,0
1169,2026-03-31,986,53.19167746338671,2,74,west,1
1170,2026-03-24,727,48.63966406985793,1,84,south,1
1171,2026-02-26,755,53.34924998516331,1,10,north,0
1172,2026-02-26,1126,44.35975355658785,0,75,south,1
1173,2026-02-05,518,51.19337092833601,2,26,east,0
1174,2026-01-16,414,34.10783395970461,1,41,north,1
1175,2026-01-01,1193,50.54558888458695,1,9,north,0
1176,2026-01-31,668,55.02626527929014,0,87,south,1
1177,2026-01-29,737,34.95477857891695,2,71,south,1
1178,2026-01-18,356,45.777481484892704,1,57,south,1
1179,2026-01-24,259,35.645962355559604,3,65,north,1
1180,2026-01-03,204,37.10239955225828,2,78,east,1
1181,2026-02-24,269,28.12605967346768,1,12,north,0
1182,2026-03-25,235,63.98662387749833,5,22,east,1
1183,2026-03-04,896,60.985277620800716,0,3,east,0
1184,2026-02-10,70,53.06150781341006,1,44,north,1
1185,2026-02-07,755,74.58293927915722,0,44,south,1
1186,2026-01-28,1139,42.16131455147413,3,2,north,1
1187,2026-01-13,918,90.47643622665952,2,59,east,1
1188,2026-02-23,484,41.587058769551696,2,0,south,0
1189,2026-02-20,72,48.827900276340245,0,71,south,1
1190,2026-01-01,1001,39.033331290896875,0,63,north,1
1191,2026-02-07,4,50.58488340090457,1,73,south,1
1192,2026-01-26,817,57.53422391829367,0,10,south,0
1193,2026-01-16,805,43.291254104203745,0,78,north,1
1194,2026-03-05,231,71.65079770676431,0,49,west,1
1195,2026-02-17,888,48.58723926950191,1,77,south,1
1196,2026-02-27,211,49.057280791652985,1,62,north,1
1197,2026-03-06,271,31.365034582294236,0,59,east,1
1198,2026-03-30,974,51.277486118255766,0,2,south,0
1199,2026-03-14,1174,42.989591687859516,1,62,south,1
1200,2026-02-25,318,35.8764040599407,1,40,east,0
1201,2026-03-21,1105,33.352883877774545,1,76,north,1
1202,2026-02-12,1096,85.07645069635028,2,61,east,1
1203,2026-03-30,923,41.047841247314466,0,6,north,0
1204,2026-03-10,168,23.145218688280984,1,80,north,1
1205,2026-02-28,360,34.52667810401141,0,5,north,0
1206,2026-03-23,813,44.22648240785679,1,26,north,0
1207,2026-02-16,1199,53.200005489247275,3,19,south,1
1208,2026-03-06,977,53.321947825879704,2,87,west,1
1209,2026-01-26,504,55.14921827664788,3,13,west,1
1210,2026-03-28,283,35.32709540044006,0,76,north,1
1211,2026-02-26,1152,50.10660665252318,2,19,west,0
1212,2026-03-12,332,31.859108038341326,0,58,east,1
1213,2026-02-11,411,35.70535525478982,1,8,east,0
1214,2026-03-20,1157,31.234365382496108,1,35,west,0
1215,2026-01-07,674,27.174167181025958,0,56,south,1
1216,2026-01-11,318,60.963142332870135,0,63,south,1
1217,2026-02-15,7,55.329175514683314,0,78,east,1
1218,2026-03-07,516,59.64998054967195,1,73,east,1
1219,2026-03-14,1183,45.58969599036445,3,46,east,1
1220,2026-02-09,519,56.652115482977194,1,27,north,0
1221,2026-02-28,839,18.580658930361828,3,23,west,1
1222,2026-02-19,304,57.94631277068033,1,89,south,1
1223,2026-03-28,930,47.65679745007545,0,54,west,1
1224,2026-02-28,931,54.406644002237485,1,81,south,1
1225,2026-02-07,730,50.7003494857292,2,39,north,0
1226,2026-03-29,926,30.1941726819467,0,43,west,1
1227,2026-01-10,695,22.5294033691343,2,74,east,1
1228,2026-03-30,454,34.31918750725555,1,65,north,1
1229,2026-01-14,885,53.47375921909368,1,18,north,0
1230,2026-01-26,1002,55.351371227630935,2,47,north,1
1231,2026-03-15,1009,24.48086583927206,2,19,north,0
1232,2026-03-08,256,30.28350948797678,2,68,west,1
1233,2026-03-29,812,34.15146471088741,2,2,north,0
1234,2026-03-09,6,39.640424095997766,1,74,north,1
1235,2026-02-27,686,24.569237537210217,1,83,west,1
1236,2026-02-01,685,23.66922350789801,3,2,west,1
1237,2026-01-01,436,32.67247055388669,1,56,north,1
1238,2026-01-12,1192,46.29380754337509,2,7,east,0
1239,2026-01-27,1059,27.29108490369764,2,32,east,0
1240,2026-01-04,47,43.26294735042351,1,30,east,0
1241,2026-02-15,251,60.87829224212723,0,46,south,1
1242,2026-03-11,250,25.47330393879735,2,82,west,1
1243,2026-03-28,1077,41.90331362384191,0,41,west,1
1244,2026-02-14,623,60.37135100626159,1,35,east,0
1245,2026-03-20,874,38.72597414454286,3,8,west,1
1246,2026-03-30,972,36.39495463712372,2,79,north,1
1247,2026-03-19,921,62.45243721459711,1,28,east,0
1248,2026-02-11,107,40.40696881542678,1,41,west,1
1249,2026-01-30,169,61.56742537808351,1,8,east,0
1250,2026-03-30,474,51.43448086690798,0,25,west,0
1251,2026-01-22,406,39.85733020635245,0,49,south,1
1252,2026-02-07,896,52.19535795896296,3,81,west,1
1253,2026-01-07,188,49.80674270769057,2,29,west,0
1254,2026-03-13,446,60.313242315037115,1,50,east,1
1255,2026-02-28,284,36.77481693202472,2,78,east,1
1256,2026-01-08,227,45.618091001724295,1,32,east,0
1257,2026-01-20,208,44.07726480593044,0,26,south,0
1258,2026-02-19,235,55.56222212459677,0,3,east,0
1259,2026-02-18,677,29.622312083337363,0,81,west,1
1260,2026-03-14,492,60.254655723567836,0,9,north,0
1261,2026-01-24,522,51.99493158255625,2,19,north,0
1262,2026-03-25,575,25.246123895505804,1,12,south,0
1263,2026-02-10,889,63.1239423822075,0,63,south,1
1264,2026-03-16,1034,78.51139621196597,3,32,east,1
1265,2026-01-22,632,60.027509543241116,2,63,south,1
1266,2026-01-04,771,66.40477150839703,0,54,east,1
1267,2026-01-05,886,46.280570724038824,0,1,north,0
1268,2026-02-03,828,20.07742620392235,3,27,south,1
1269,2026-03-27,161,17.33819323248713,2,0,east,0
1270,2026-01-05,1179,48.82623065801638,2,5,south,0
1271,2026-02-03,198,36.1203178840503,1,42,east,1
1272,2026-01-10,494,31.28135582508973,2,23,east,0
1273,2026-03-25,783,44.05879974046987,1,8,south,0
1274,2026-03-02,484,54.23377931791932,1,36,south,0
1275,2026-03-10,292,23.20863679856779,1,40,west,0
1276,2026-03-06,1108,38.26683569579423,1,89,west,1
1277,2026-03-01,86,67.64806024680473,2,59,north,1
1278,2026-03-11,295,28.87067429667938,3,35,east,1
1279,2026-01-01,1191,58.04641780747434,1,42,south,1
1280,2026-03-19,876,37.72903857676509,2,8,north,0
1281,2026-03-08,105,53.18690639774929,1,34,east,0
1282,2026-03-08,905,61.45991260804301,1,52,north,1
1283,2026-02-05,1163,56.11922650477533,1,1,south,0
1284,2026-03-14,118,58.637394033208146,1,82,east,1
1285,2026-02-04,497,27.726096998880656,4,46,west,1
1286,2026-01-05,562,61.70489560111948,1,70,south,1
1287,2026-03-23,158,32.2096032804777,0,24,west,0
1288,2026-01-22,241,48.89312648357308,1,75,west,1
1289,2026-01-10,209,48.8736928049584,1,33,south,0
1290,2026-02-25,223,52.27683838304371,1,83,north,1
1291,2026-01-22,484,50.054350140902855,0,46,east,1
1292,2026-03-19,557,32.34285032212915,3,57,north,1
1293,2026-02-09,286,24.751988815564257,0,18,west,0
1294,2026-01-01,348,58.085230199426526,2,89,south,1
1295,2026-03-27,231,47.78751866278373,3,17,west,1
1296,2026-02-16,955,62.240652614367264,1,2,east,0
1297,2026-01-24,254,44.32900598718198,2,39,south,0
1298,2026-03-02,1089,23.922534589845593,0,75,west,1
1299,2026-02-17,647,59.49194521506159,5,82,west,1
1300,2026-01-03,963,39.44444085508339,1,77,west,1
1301,2026-03-10,764,50.130051861315316,0,49,north,1
1302,2026-02-06,319,35.28810857280721,0,82,south,1
1303,2026-03-04,722,69.66452565350536,1,44,west,1
1304,2026-03-22,329,31.851527637252047,3,43,west,1
1305,2026-02-24,143,39.93855368840738,1,16,south,0
1306,2026-03-02,306,46.611730540459746,1,70,north,1
1307,2026-01-23,331,28.61726509369563,1,28,south,0
1308,2026-01-22,162,49.95779292881393,0,17,east,0
1309,2026-02-07,29,69.17865716201236,0,33,east,0
1310,2026-03-18,1132,37.643067589594345,1,54,west,1
1311,2026-02-17,616,50.92714228547588,1,24,north,0
1312,2026-02-01,483,3.758469209421669,1,32,south,0
1313,2026-03-12,1116,44.41606199272739,0,29,south,0
1314,2026-03-18,270,40.30436571110692,2,53,west,1
1315,2026-03-23,484,32.72253596384422,1,64,north,1
1316,2026-01-27,1016,61.22175704442798,1,60,north,1
1317,2026-03-05,758,40.106344775642576,1,12,south,0
1318,2026-02-23,479,42.337837693596185,1,31,north,0
1319,2026-02-10,307,39.34210687816393,0,58,east,1
1320,2026-02-05,43,16.247761923523854,0,19,east,0
1321,2026-01-11,102,28.020203398845585,1,6,east,0
1322,2026-01-25,195,59.416402291803244,4,28,west,1
1323,2026-02-19,944,13.350740296800424,2,61,south,1
1324,2026-03-21,767,33.50526975576442,1,59,south,1
1325,2026-03-19,520,39.004199155653545,0,11,south,0
1326,2026-01-17,939,71.15432800937347,0,60,west,1
1327,2026-03-03,193,56.52905648244553,0,17,east,0
1328,2026-01-08,253,36.6424420942035,1,66,north,1
1329,2026-03-02,471,64.56770545673326,2,50,east,1
1330,2026-01-31,1100,33.89226269248321,2,11,east,0
1331,2026-02-10,737,60.136497056010086,2,31,north,0
1332,2026-03-06,1021,24.616841311154765,2,73,east,1
1333,2026-02-08,298,61.098867476837356,2,38,east,0
1334,2026-03-14,1018,38.90799531793522,3,61,north,1
1335,2026-02-18,87,29.572436385880955,1,67,north,1
1336,2026-03-31,273,41.74284580385529,3,2,east,1
1337,2026-02-27,628,49.16016269580322,1,83,east,1
1338,2026-01-27,61,37.57877354211432,0,30,east,0
1339,2026-03-11,1030,53.30930258992986,0,71,south,1
1340,2026-02-06,1041,36.25509174503899,1,42,east,1
1341,2026-02-18,650,54.30558590897037,1,51,west,1
1342,2026-01-13,367,51.63333093054899,2,32,north,0
1343,2026-01-11,119,44.086154179380976,3,76,east,1
1344,2026-02-21,743,38.379265314510754,0,10,north,0
1345,2026-01-17,645,47.27311193647899,0,80,north,1
1346,2026-03-31,912,53.253806145505486,2,18,west,0
1347,2026-03-19,723,75.92698729097413,1,79,north,1
1348,2026-03-05,154,59.09130632697271,3,2,east,1
1349,2026-03-08,146,59.63984924723762,3,1,east,1
1350,2026-02-23,937,91.32768292290424,2,8,west,0
1351,2026-01-06,191,52.73937715151766,0,49,east,1
1352,2026-02-05,1126,52.26965266967554,1,23,east,0
1353,2026-02-14,128,55.560226114824815,2,53,west,1
1354,2026-03-24,874,29.865510336176204,1,73,west,1
1355,2026-01-20,1170,38.34147545371866,0,2,east,0
1356,2026-02-14,530,37.40746099961499,2,47,north,1
1357,2026-01-31,69,54.71420965829343,2,66,north,1
1358,2026-01-13,1052,42.38738156668202,1,38,south,0
1359,2026-01-10,225,47.073351382114545,2,83,east,1
1360,2026-02-02,633,61.311819302226965,1,59,east,1
1361,2026-01-08,1181,57.947261080562086,4,3,west,1
1362,2026-01-07,893,42.574184954381295,1,48,north,1
1363,2026-02-01,56,34.950073546826665,2,34,north,0
1364,2026-01-19,984,62.02912097479783,0,11,north,0
1365,2026-02-19,194,56.608367713647986,0,85,east,1
1366,2026-01-02,899,20.906147725569266,0,20,east,0
1367,2026-01-28,745,40.30269091637579,0,7,north,0
1368,2026-02-10,346,47.48273193025143,4,20,west,1
1369,2026-03-28,508,56.68244575681547,2,74,south,1
1370,2026-02-27,142,58.65152242409657,3,53,east,1
1371,2026-03-21,1184,49.2585900176321,3,73,west,1
1372,2026-01-31,286,53.77871297038284,0,41,north,1
1373,2026-02-10,371,45.96205203567231,1,10,west,0
1374,2026-02-07,603,34.892224677291594,1,34,west,0
1375,2026-03-21,807,41.08103413438119,1,17,west,0
1376,2026-03-28,606,45.28486779960162,2,50,north,1
1377,2026-03-28,606,44.47981124972115,0,24,south,0
1378,2026-03-09,699,16.71640643334794,3,87,north,1
1379,2026-02-15,1029,39.037749976058535,1,33,south,0
1380,2026-02-18,474,45.84308479633728,2,28,west,0
1381,2026-03-30,998,40.779450121414484,2,88,west,1
1382,2026-01-26,944,41.29764306732621,0,46,west,1
1383,2026-02-01,1153,52.319870562068814,0,15,south,0
1384,2026-03-22,1095,28.81564219427049,0,43,west,1
1385,2026-02-04,958,20.579366790731832,0,22,west,0
1386,2026-01-22,296,39.777453137449875,1,64,west,1
1387,2026-02-20,929,56.46171608252685,4,51,west,1
1388,2026-01-30,884,70.31329559229958,0,65,east,1
1389,2026-03-22,348,56.731923586421104,0,84,north,1
1390,2026-03-23,813,22.97604360196729,3,65,south,1
1391,2026-01-28,304,41.51449140934843,1,30,west,0
1392,2026-02-17,628,48.84951571622294,1,18,south,0
1393,2026-03-30,956,47.66386675385388,1,47,north,1
1394,2026-03-08,227,53.08956829414311,0,40,west,0
1395,2026-01-20,405,31.244265803088588,2,28,south,0
1396,2026-02-23,954,45.97414631326114,1,73,west,1
1397,2026-02-25,545,51.304842446641935,0,81,south,1
1398,2026-02-28,1152,57.38506429955489,0,34,south,0
1399,2026-01-03,10,32.91422750080812,0,61,south,1
1400,2026-01-27,866,39.82264699135653,0,88,south,1
1401,2026-03-18,977,4.442734798899899,2,1,south,0
1402,2026-01-22,1101,35.67807048633339,2,32,south,0
1403,2026-01-27,188,37.133776605434356,1,66,west,1
1404,2026-01-30,1181,29.706232377488355,1,44,south,1
1405,2026-01-16,471,47.48418225348978,2,71,south,1
1406,2026-01-14,423,44.160818519320976,1,42,west,1
1407,2026-02-01,427,11.111791836335826,4,5,south,1
1408,2026-03-20,766,48.23261953952635,3,39,north,1
1409,2026-01-01,791,31.07513803816459,0,36,north,0
1410,2026-01-26,569,52.28533438785773,1,76,south,1
1411,2026-01-06,86,25.772231284070017,3,13,east,1
1412,2026-02-20,1183,45.4500980779641,0,13,west,0
1413,2026-01-23,267,40.75255006670241,1,12,north,0
1414,2026-03-13,113,49.54652827425495,0,51,east,1
1415,2026-02-22,717,46.8704591647702,0,89,south,1
1416,2026-03-12,495,41.172537374678186,1,55,south,1
1417,2026-02-27,739,21.95591528933633,1,73,south,1
1418,2026-02-09,1050,22.841880548084525,0,76,south,1
1419,2026-03-19,117,36.24169591361672,0,54,north,1
1420,2026-02-12,341,44.87580174105619,2,54,north,1
1421,2026-03-27,620,35.87628079201325,0,21,east,0
1422,2026-03-31,945,54.37817895869198,3,86,north,1
1423,2026-02-23,721,40.81168621182474,2,70,south,1
1424,2026-03-02,459,30.524809128307346,1,78,north,1
1425,2026-01-24,732,40.82855560518136,1,88,north,1
1426,2026-03-15,1175,48.387897544748284,0,31,north,0
1427,2026-03-02,576,49.87327078236876,2,12,south,0
1428,2026-03-23,1060,73.17568697989694,2,77,north,1
1429,2026-01-25,936,34.96635989994871,1,42,north,1
1430,2026-03-12,362,43.897820076143994,1,86,south,1
1431,2026-02-12,300,51.3918592022914,0,62,south,1
1432,2026-01-17,924,44.64865561198777,1,23,north,0
1433,2026-01-16,249,37.4907278101702,1,31,north,0
1434,2026-02-20,404,21.76114235483635,0,54,west,1
1435,2026-01-29,283,37.33748161420477,1,35,east,0
1436,2026-01-10,728,28.894463809232985,1,25,north,0
1437,2026-02-08,353,19.100899783143326,1,18,south,0
1438,2026-02-28,790,33.0648173749412,2,58,south,1
1439,2026-01-29,1121,29.29362418850318,3,3,west,1
1440,2026-03-27,995,53.756798179394224,4,8,west,1
1441,2026-03-12,1137,54.016377561214405,2,3,west,0
1442,2026-02-16,30,31.441810656286876,0,66,north,1
1443,2026-03-26,547,41.096570541553184,1,2,south,0
1444,2026-02-08,264,17.126360068311968,3,37,south,1
1445,2026-01-13,1101,37.58490074725959,1,10,east,0
1446,2026-01-04,854,50.984728510535184,1,52,west,1
1447,2026-03-26,384,57.37406834421154,1,3,south,0
1448,2026-03-28,676,34.304293774630295,2,2,east,0
1449,2026-03-08,726,60.77782290791279,0,36,south,0
1450,2026-01-10,595,22.264621177297926,0,62,north,1
1451,2026-01-27,569,26.285583012843112,2,9,south,0
1452,2026-01-04,67,55.64492798456814,0,44,east,1
1453,2026-01-05,543,70.06681842844871,1,72,south,1
1454,2026-01-23,418,52.401479822755434,1,56,east,1
1455,2026-02-21,982,44.39486420198981,1,67,east,1
1456,2026-01-06,1038,12.072243802166874,1,28,south,0
1457,2026-03-30,900,14.66329415934781,2,84,west,1
1458,2026-02-10,38,46.94114305343803,1,13,north,0
1459,2026-01-24,1009,39.629059956432386,2,54,west,1
1460,2026-02-16,476,28.41247226771823,3,39,north,1
1461,2026-03-13,500,45.98298871245076,1,2,south,0
1462,2026-01-29,1134,46.72697051261714,2,84,west,1
1463,2026-01-05,1040,59.16623802810409,1,63,east,1
1464,2026-01-05,62,47.04903424519051,0,20,south,0
1465,2026-03-18,432,63.42591552501577,2,4,west,0
1466,2026-01-11,899,45.1199104432322,3,60,north,1
1467,2026-02-27,647,43.26997507788996,2,49,east,1
1468,2026-02-04,309,60.96468279370774,0,4,east,0
1469,2026-03-11,630,30.323386799378483,0,88,north,1
1470,2026-01-06,1040,87.21671179899242,0,64,west,1
1471,2026-03-22,268,50.62886217250104,1,41,west,1
1472,2026-03-04,895,50.712438792565095,1,21,north,0
1473,2026-02-10,881,52.876439609588964,0,24,north,0
1474,2026-01-19,1062,73.15704712997464,1,40,north,0
1475,2026-03-29,358,56.8876111750891,1,5,south,0
1476,2026-01-28,259,20.924160314941147,0,33,south,0
1477,2026-02-14,657,66.05205577151256,0,19,east,0
1478,2026-02-05,638,39.88655130832474,1,10,east,0
1479,2026-01-21,492,46.60732609258985,1,11,north,0
1480,2026-02-07,935,25.811190417371,2,31,south,0
1481,2026-01-14,959,52.893030271858436,1,34,west,0
1482,2026-01-01,295,35.22938564898672,2,31,west,0
1483,2026-01-27,954,46.502544569902106,2,62,south,1
1484,2026-01-11,277,40.738514919588255,2,46,north,1
1485,2026-02-07,489,73.87519202603778,2,17,north,0
1486,2026-03-19,33,74.73390450218385,1,87,south,1
1487,2026-01-15,409,45.69769755322112,2,65,south,1
1488,2026-01-01,1150,45.95966567053282,0,42,south,1
1489,2026-01-10,531,39.398355504757276,3,4,north,1
1490,2026-02-15,852,61.59009437254179,1,82,south,1
1491,2026-01-25,130,40.06620194499934,1,67,south,1
1492,2026-02-14,763,38.67994088031451,2,41,south,1
1493,2026-01-03,446,59.678892954974465,1,14,north,0
1494,2026-01-30,893,36.92551357025026,0,9,west,0
1495,2026-02-06,1113,44.43367448327204,2,26,south,0
1496,2026-02-08,638,21.280338277335108,2,20,south,0
1497,2026-02-19,124,55.562855176847506,1,18,west,0
1498,2026-03-12,571,74.11300408772803,0,36,east,0
1499,2026-02-12,148,55.81838059199688,0,4,north,0
1500,2026-03-17,539,66.92698751320958,3,29,north,1
1501,2026-02-17,74,32.308467957340035,1,78,north,1
1502,2026-01-24,768,48.54486423042301,1,77,east,1
1503,2026-01-21,373,30.852601134459157,1,0,south,0
1504,2026-01-30,242,41.583516816279854,3,61,south,1
1505,2026-02-23,21,56.583172160287575,2,89,east,1
1506,2026-01-22,1065,46.52730919654948,2,52,east,1
1507,2026-03-24,1004,23.810384660981676,1,35,north,0
1508,2026-02-13,974,25.2745634169337,0,44,north,1
1509,2026-03-19,70,24.282541027638395,1,19,west,0
1510,2026-03-03,420,52.37178884909385,1,35,west,0
1511,2026-01-31,1165,75.95841803485003,0,84,west,1
1512,2026-01-21,694,65.43687366000319,1,55,west,1
1513,2026-03-08,155,16.560222012809035,1,38,south,0
1514,2026-01-30,170,66.31613907104676,3,11,west,1
1515,2026-01-23,316,59.04600625521971,0,81,west,1
1516,2026-03-25,1166,21.820500817068634,0,14,west,0
1517,2026-02-13,204,40.45197574934254,2,64,north,1
1518,2026-01-05,1083,61.43283617243714,2,27,north,0
1519,2026-02-14,813,53.25650266402178,0,25,south,0
